 engine bench mean min max variance standard-deviation
rhino-nojit ray-tracing 1769.3024730682373 1719.2239074707031 1797.911392211914 554.511147961337 23.54806038639567
ch-jit strconcat 12.014135360717773 11.927734375 12.1458740234375 0.004196610589133343 0.06478125183363889
ch-nojit strconcat 17.63178062438965 17.4913330078125 17.783340454101562 0.006390546735929092 0.07994089526599694
d8-jit strconcat 5.5034332275390625 5.44000244140625 5.7027740478515625 0.00638352707028389 0.07989697785450893
d8-nojit strconcat 8.038911819458008 7.9512786865234375 8.102706909179688 0.002528375971451169 0.05028295905623663
duk strconcat 25.930416107177734 25.7021484375 26.185623168945312 0.02570962031313684 0.16034219754368106
espruino strconcat 1342.803241305881 1292.8602752685547 1375.9959716796875 594.6691737733149 24.385839615918805
hermes-gengc strconcat 9600.791872297015 9586.42903137207 9623.128036499023 138.25579988759733 11.758222650026548
hermes-hades strconcat 1152.068335639106 1122.5220336914062 1164.3773040771484 189.18413695274498 13.754422450715442
hermes-malloc strconcat 1207.599358452691 1162.2687530517578 1229.6130065917969 487.7008532702773 22.08395012832345
jerry-512k strconcat 62.723798751831055 62.557830810546875 62.88285827636719 0.014242631408706075 0.11934249623962989
jerry-6m strconcat 64.10993576049805 63.859344482421875 64.39076232910156 0.025497362003079616 0.15967893412432216
js-24-jit strconcat 15.157951354980469 15.00146484375 15.351669311523438 0.00902001146459952 0.09497374092137005
js-24-nojit strconcat 20.898691177368164 20.476882934570312 21.383773803710938 0.0859759073900932 0.29321648553601687
js-52-jit strconcat 36.64664268493652 36.516357421875 36.80049133300781 0.009019969085784396 0.094973517813043
js-52-nojit strconcat 62.34273910522461 61.719451904296875 64.12722778320312 0.5035773952113232 0.7096318730238399
 js  strconcat 39.52035692003038 39.06880187988281 39.98158264160156 0.10308183524987581 0.3210636000076555
 js  strconcat 39.084716796875 38.40657043457031 40.05519104003906 0.19271463941549882 0.4389927555387433
jsc-jit strconcat 8.898634168836805 8.65167236328125 9.21148681640625 0.0356888463433234 0.18891491826566637
jsc-nojit strconcat 11.949678209092882 11.466506958007812 12.384689331054688 0.059784880551842993 0.24450946924780437
mujs strconcat 40.22696113586426 37.74159240722656 40.95256042480469 0.9744539724451897 0.9871443523847917
node-jit strconcat 7.946498870849609 7.5994110107421875 8.196380615234375 0.024308192121679895 0.15591084670952143
node-nojit strconcat 9.945551554361979 9.817886352539062 10.036712646484375 0.0036751507367524835 0.0606230215079427
qjs strconcat 14.85525894165039 14.453292846679688 15.462646484375 0.07387359677522909 0.2717969771267317
rhino-jit strconcat 40.762563705444336 40.538665771484375 41.04109191894531 0.03144096949472441 0.1773160159002125
rhino-nojit strconcat 437.4725121392144 428.51930236816406 444.7784118652344 25.17924742054562 5.017892727086304
ch-jit loop 0.8176937103271484 0.7796783447265625 0.8636474609375 0.0005823889478051569 0.024132736019878826
ch-nojit loop 14.493816375732422 14.452911376953125 14.551666259765625 0.001143988556577824 0.033822899884217855
d8-jit loop 0.3309461805555556 0.2706298828125 0.4790802001953125 0.007068153235049527 0.08407230956176669
